Vandområde;MarinReferenceKode;Lokalitetsnavn;ObservationsStedNr;ObservationsStedNavn;MC-stationsnr;Dato;Tid;MiljøcenterNavn;Dataleverandør;Antal delprøver (stk);Prøvenummer;Dybde (m);Prøvetagningsudstyr;Prøveredskabsareal (cm2);Maskevidde (um);Haps breddegrad;Haps længdegrad;Haps X_UTM;Haps Y_UTM;Artsrække;Artsnavn;Stadie;Antal (stk);Biomasse vådvægt (g);Biomasse tørvægt (g);Askevægt (g);Kontrol;Kvalitet;ObsSted_bredde;ObsSted_længde;ObsSted_X_UTM;ObsSted_Y_UTM
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"27";"2.00";"Haps";"143";"1000";"5442,035";"1153,304";"686114";"6065304";"Annelida";"Manayunkia aestuarina";"Ej oplyst";"2";"0,0002";"0,0001";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"27";"2.00";"Haps";"143";"1000";"5442,035";"1153,304";"686114";"6065304";"Annelida";"Tubifex costatus";"Ej oplyst";"2";"0,0004";"0,0001";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"27";"2.00";"Haps";"143";"1000";"5442,035";"1153,304";"686114";"6065304";"Annelida";"Tubificoides benedii";"Ej oplyst";"2";"0,0014";"0,0007";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"27";"2.00";"Haps";"143";"1000";"5442,035";"1153,304";"686114";"6065304";"Arthropoda";"Corophium insidiosum";"Ej oplyst";"6";"0,0044";"0,0017";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"27";"2.00";"Haps";"143";"1000";"5442,035";"1153,304";"686114";"6065304";"Arthropoda";"Gammarus locusta";"Ej oplyst";"1";"0,0154";"0,0029";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"27";"2.00";"Haps";"143";"1000";"5442,035";"1153,304";"686114";"6065304";"Arthropoda";"Microdeutopus gryllotalpa";"Ej oplyst";"14";"0,019";"0,0047";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"27";"2.00";"Haps";"143";"1000";"5442,035";"1153,304";"686114";"6065304";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"5";"0,0031";"0,0009";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"27";"2.00";"Haps";"143";"1000";"5442,035";"1153,304";"686114";"6065304";"Arthropoda";"Chironomus sp.";"Ej oplyst";"31";"0,0668";"0,0147";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"27";"2.00";"Haps";"143";"1000";"5442,035";"1153,304";"686114";"6065304";"Mollusca";"Mytilus edulis";"Ej oplyst";"2";"3,9381";"1,1494";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"27";"2.00";"Haps";"143";"1000";"5442,035";"1153,304";"686114";"6065304";"Mollusca";"Cerastoderma glaucum";"Ej oplyst";"1";"0,0104";"0,0079";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"27";"2.00";"Haps";"143";"1000";"5442,035";"1153,304";"686114";"6065304";"Bryozoa";"Electra crustulenta";"Ej oplyst";"1";"0,0004";"0,0003";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"28";"2.20";"Haps";"143";"1000";"5441,492";"1152,369";"685151";"6064256";"Cnidaria";"Campanulariidae indet.";"Ej oplyst";"1";"0,0425";"0,0075";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"28";"2.20";"Haps";"143";"1000";"5441,492";"1152,369";"685151";"6064256";"Annelida";"Hediste diversicolor";"Ej oplyst";"6";"0,0482";"0,013";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"28";"2.20";"Haps";"143";"1000";"5441,492";"1152,369";"685151";"6064256";"Annelida";"Polydora cornuta";"Ej oplyst";"16";"0,0533";"0,0115";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"28";"2.20";"Haps";"143";"1000";"5441,492";"1152,369";"685151";"6064256";"Annelida";"Pygospio elegans";"Ej oplyst";"3";"0,0322";"0,0263";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"28";"2.20";"Haps";"143";"1000";"5441,492";"1152,369";"685151";"6064256";"Annelida";"Spirorbis sp.";"Ej oplyst";"10";"0,0678";"0,0454";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"28";"2.20";"Haps";"143";"1000";"5441,492";"1152,369";"685151";"6064256";"Annelida";"Tubifex costatus";"Ej oplyst";"6";"0,0065";"0,0019";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"28";"2.20";"Haps";"143";"1000";"5441,492";"1152,369";"685151";"6064256";"Annelida";"Tubificoides benedii";"Ej oplyst";"3";"0,0043";"0,0015";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"28";"2.20";"Haps";"143";"1000";"5441,492";"1152,369";"685151";"6064256";"Arthropoda";"Idotea balthica";"Ej oplyst";"7";"0,0873";"0,0228";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"28";"2.20";"Haps";"143";"1000";"5441,492";"1152,369";"685151";"6064256";"Arthropoda";"Jaera albifrons";"Ej oplyst";"3";"0,0032";"0,0012";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"28";"2.20";"Haps";"143";"1000";"5441,492";"1152,369";"685151";"6064256";"Arthropoda";"Corophium insidiosum";"Ej oplyst";"3";"0,0017";"0,0004";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"28";"2.20";"Haps";"143";"1000";"5441,492";"1152,369";"685151";"6064256";"Arthropoda";"Gammarus locusta";"Ej oplyst";"1";"0,0208";"0,0031";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"28";"2.20";"Haps";"143";"1000";"5441,492";"1152,369";"685151";"6064256";"Arthropoda";"Microdeutopus gryllotalpa";"Ej oplyst";"20";"0,0125";"0,0023";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"28";"2.20";"Haps";"143";"1000";"5441,492";"1152,369";"685151";"6064256";"Arthropoda";"Ampithoe rubricata";"Ej oplyst";"1";"0,0098";"0,001";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"28";"2.20";"Haps";"143";"1000";"5441,492";"1152,369";"685151";"6064256";"Arthropoda";"Macroplea mutica";"Ej oplyst";"2";"0,0048";"0,0009";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"28";"2.20";"Haps";"143";"1000";"5441,492";"1152,369";"685151";"6064256";"Arthropoda";"Chironomus sp.";"Ej oplyst";"24";"0,0853";"0,0176";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"28";"2.20";"Haps";"143";"1000";"5441,492";"1152,369";"685151";"6064256";"Mollusca";"Rissoa membranacea";"Ej oplyst";"25";"0,3834";"0,2353";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"28";"2.20";"Haps";"143";"1000";"5441,492";"1152,369";"685151";"6064256";"Mollusca";"Mytilus edulis";"Ej oplyst";"11";"4,6143";"1,1573";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"28";"2.20";"Haps";"143";"1000";"5441,492";"1152,369";"685151";"6064256";"Mollusca";"Mya arenaria";"Ej oplyst";"1";"0,0088";"0,008";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"28";"2.20";"Haps";"143";"1000";"5441,492";"1152,369";"685151";"6064256";"Bryozoa";"Electra crustulenta";"Ej oplyst";"1";"0,061";"0,0318";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"29";"2.10";"Haps";"143";"1000";"5441,387";"1152,054";"684821";"6064047";"Annelida";"Hediste diversicolor";"Ej oplyst";"5";"0,2084";"0,0427";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"29";"2.10";"Haps";"143";"1000";"5441,387";"1152,054";"684821";"6064047";"Annelida";"Polydora cornuta";"Ej oplyst";"8";"0,0417";"0,0092";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"29";"2.10";"Haps";"143";"1000";"5441,387";"1152,054";"684821";"6064047";"Annelida";"Heteromastus filiformis";"Ej oplyst";"7";"0,1195";"0,0244";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"29";"2.10";"Haps";"143";"1000";"5441,387";"1152,054";"684821";"6064047";"Annelida";"Tubificoides benedii";"Ej oplyst";"1";"0,0005";"0,0003";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"29";"2.10";"Haps";"143";"1000";"5441,387";"1152,054";"684821";"6064047";"Arthropoda";"Idotea balthica";"Ej oplyst";"5";"0,0361";"0,0089";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"29";"2.10";"Haps";"143";"1000";"5441,387";"1152,054";"684821";"6064047";"Arthropoda";"Jaera albifrons";"Ej oplyst";"3";"0,0027";"0,0009";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"29";"2.10";"Haps";"143";"1000";"5441,387";"1152,054";"684821";"6064047";"Arthropoda";"Gammarus locusta";"Ej oplyst";"6";"0,0533";"0,0074";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"29";"2.10";"Haps";"143";"1000";"5441,387";"1152,054";"684821";"6064047";"Arthropoda";"Microdeutopus gryllotalpa";"Ej oplyst";"44";"0,0285";"0,0058";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"29";"2.10";"Haps";"143";"1000";"5441,387";"1152,054";"684821";"6064047";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"43";"0,1419";"0,0229";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"29";"2.10";"Haps";"143";"1000";"5441,387";"1152,054";"684821";"6064047";"Mollusca";"Potamopyrgus antipodarum";"Ej oplyst";"9";"0,0919";"0,0611";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"29";"2.10";"Haps";"143";"1000";"5441,387";"1152,054";"684821";"6064047";"Mollusca";"Rissoa membranacea";"Ej oplyst";"30";"0,434";"0,2522";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"29";"2.10";"Haps";"143";"1000";"5441,387";"1152,054";"684821";"6064047";"Mollusca";"Mytilus edulis";"Ej oplyst";"7";"11,2991";"3,6668";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"29";"2.10";"Haps";"143";"1000";"5441,387";"1152,054";"684821";"6064047";"Bryozoa";"Electra crustulenta";"Ej oplyst";"1";"0,0027";"0,0023";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"30";"1.80";"Haps";"143";"1000";"5441,647";"1152,134";"684887";"6064533";"Cnidaria";"Campanulariidae indet.";"Ej oplyst";"1";"0,0002";"0,0002";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"30";"1.80";"Haps";"143";"1000";"5441,647";"1152,134";"684887";"6064533";"Nemertini";"Nemertini indet.";"Ej oplyst";"3";"0,0411";"0,0087";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"30";"1.80";"Haps";"143";"1000";"5441,647";"1152,134";"684887";"6064533";"Annelida";"Hediste diversicolor";"Ej oplyst";"4";"0,151";"0,0236";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"30";"1.80";"Haps";"143";"1000";"5441,647";"1152,134";"684887";"6064533";"Annelida";"Heteromastus filiformis";"Ej oplyst";"5";"0,1282";"0,0344";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"30";"1.80";"Haps";"143";"1000";"5441,647";"1152,134";"684887";"6064533";"Annelida";"Arenicola marina";"Ej oplyst";"1";"1,114";"0,7655";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"30";"1.80";"Haps";"143";"1000";"5441,647";"1152,134";"684887";"6064533";"Annelida";"Spirorbis sp.";"Ej oplyst";"108";"0,318";"0,2179";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"30";"1.80";"Haps";"143";"1000";"5441,647";"1152,134";"684887";"6064533";"Annelida";"Tubificoides benedii";"Ej oplyst";"27";"0,0214";"0,0087";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"30";"1.80";"Haps";"143";"1000";"5441,647";"1152,134";"684887";"6064533";"Arthropoda";"Idotea balthica";"Ej oplyst";"13";"0,0567";"0,0134";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"30";"1.80";"Haps";"143";"1000";"5441,647";"1152,134";"684887";"6064533";"Arthropoda";"Jaera albifrons";"Ej oplyst";"16";"0,0157";"0,0047";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"30";"1.80";"Haps";"143";"1000";"5441,647";"1152,134";"684887";"6064533";"Arthropoda";"Corophium insidiosum";"Ej oplyst";"1";"0,0001";"0,0001";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"30";"1.80";"Haps";"143";"1000";"5441,647";"1152,134";"684887";"6064533";"Arthropoda";"Gammarus locusta";"Ej oplyst";"4";"0,0539";"0,0083";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"30";"1.80";"Haps";"143";"1000";"5441,647";"1152,134";"684887";"6064533";"Arthropoda";"Microdeutopus gryllotalpa";"Ej oplyst";"16";"0,0067";"0,0021";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"30";"1.80";"Haps";"143";"1000";"5441,647";"1152,134";"684887";"6064533";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"31";"0,1152";"0,0218";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"30";"1.80";"Haps";"143";"1000";"5441,647";"1152,134";"684887";"6064533";"Mollusca";"Hydrobia ulvae";"Ej oplyst";"5";"0,0243";"0,0176";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"30";"1.80";"Haps";"143";"1000";"5441,647";"1152,134";"684887";"6064533";"Mollusca";"Rissoa membranacea";"Ej oplyst";"21";"0,2595";"0,1563";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"30";"1.80";"Haps";"143";"1000";"5441,647";"1152,134";"684887";"6064533";"Mollusca";"Mytilus edulis";"Ej oplyst";"20";"0,3981";"0,1352";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"30";"1.80";"Haps";"143";"1000";"5441,647";"1152,134";"684887";"6064533";"Mollusca";"Mya arenaria";"Ej oplyst";"1";"0,0005";"0,0002";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"30";"1.80";"Haps";"143";"1000";"5441,647";"1152,134";"684887";"6064533";"Bryozoa";"Electra crustulenta";"Ej oplyst";"1";"0,0868";"0,035";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"31";"2.70";"Haps";"143";"1000";"5442,025";"1150,750";"683373";"6065173";"Annelida";"Platynereis dumerilii";"Ej oplyst";"2";"0,097";"0,0161";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"31";"2.70";"Haps";"143";"1000";"5442,025";"1150,750";"683373";"6065173";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"4";"0,0339";"0,0028";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"32";"2.50";"Haps";"143";"1000";"5442,016";"1150,351";"682945";"6065139";"Annelida";"Hediste diversicolor";"Ej oplyst";"1";"0,0031";"0,0013";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"32";"2.50";"Haps";"143";"1000";"5442,016";"1150,351";"682945";"6065139";"Annelida";"Polydora cornuta";"Ej oplyst";"11";"0,0302";"0,0064";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"32";"2.50";"Haps";"143";"1000";"5442,016";"1150,351";"682945";"6065139";"Annelida";"Pygospio elegans";"Ej oplyst";"3";"0,0034";"0,0022";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
